problem_id,problem_set_id,problem_part,problem_type,answer_types,normalized_text,math_preserving_text,answer_key,domain_family,node_codes,node_names,total_interactions,unique_students,clean_first_attempt_interactions,nonempty_answer_count,saw_answer_rate,mean_hint_count,discrete_score_mean,top_answer_surfaces_json,split,reason_codes
45097,PSBJM9,3,Fill-in-the-blank(s),Numeric,Now solve: You need 3 4 yard of ribbon for one gift box. You have 3 yards of ribbon. How many gift boxes do you have ribbon for? gift boxes,Now solve: You need 3 / 4 yard of ribbon for one gift box. You have 3 yards of ribbon. How many gift boxes do you have ribbon for? gift boxes,4,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,91,91,75,91,0.1648351648351648,0.0329670329670329,0.7582417582417582,"[{""answer_norm"": ""4"", ""n"": 75}, {""answer_norm"": ""2"", ""n"": 4}, {""answer_norm"": ""3"", ""n"": 3}, {""answer_norm"": ""6"", ""n"": 3}, {""answer_norm"": ""0.25"", ""n"": 1}]",model_dev,
45439,PSBJQG,2,Fill-in-the-blank(s),Numeric,Now find the quotient. 302 . 1 ÷ . 0 . 5,Now find the quotient. 302.1 / . 0.5,604.2,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",233,233,215,233,0.0772532188841201,0.0600858369098712,0.8412017167381974,"[{""answer_norm"": ""604.2"", ""n"": 204}, {""answer_norm"": ""151.05"", ""n"": 3}, {""answer_norm"": ""60.42"", ""n"": 3}, {""answer_norm"": ""6042"", ""n"": 3}, {""answer_norm"": ""604 1/5"", ""n"": 2}]",model_dev,
45479,PSBJQN,3,Fill-in-the-blank(s),Numeric,Now solve: How many minutes does it take to fill a 2-gallon bucket? minutes,Now solve: How many minutes does it take to fill a 2-gallon bucket? minutes,6,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,88,88,77,88,0.1022727272727272,0.0227272727272727,0.8295454545454546,"[{""answer_norm"": ""6"", ""n"": 76}, {""answer_norm"": ""2"", ""n"": 5}, {""answer_norm"": ""0.26"", ""n"": 1}, {""answer_norm"": ""1.3"", ""n"": 1}, {""answer_norm"": ""15"", ""n"": 1}]",model_dev,
45665,PSBJTA,1,Fill-in-the-blank(s),Numeric,Suppose that there are 20 numbers in a data set and that they are all different. How many of the values in this data set are between the first quartile and the third quartile?,Suppose that there are 20 numbers in a data set and that they are all different. How many of the values in this data set are between the first quartile and the third quartile?,10,statistics_probability,6.SP.B.5c,Give & Describe Quantitative Measures of Center & Variability,505,486,370,505,0.2514851485148515,0.1762376237623762,0.5346534653465347,"[{""answer_norm"": ""10"", ""n"": 304}, {""answer_norm"": ""5"", ""n"": 50}, {""answer_norm"": ""15"", ""n"": 29}, {""answer_norm"": ""20"", ""n"": 18}, {""answer_norm"": ""2"", ""n"": 17}]",validation,
45750,PSBJSY,2,Fill-in-the-blank(s),Numeric,Now find the quotient. 12 . 15 ÷ 0 . 02,Now find the quotient. 12.15 / 0.02,607.5,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",258,256,237,258,0.0813953488372093,0.0620155038759689,0.872093023255814,"[{""answer_norm"": ""607.5"", ""n"": 231}, {""answer_norm"": ""67.5"", ""n"": 3}, {""answer_norm"": ""0.243"", ""n"": 2}, {""answer_norm"": ""12.17"", ""n"": 2}, {""answer_norm"": ""607 1/2"", ""n"": 2}]",validation,
46049,PSBJUZ,2,Fill-in-the-blank(s),Numeric,Now find the quotient. 1 . 375 ÷ 0 . 11,Now find the quotient. 1.375 / 0.11,12.5,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",260,260,225,260,0.1346153846153846,0.0538461538461538,0.6423076923076924,"[{""answer_norm"": ""12.5"", ""n"": 178}, {""answer_norm"": ""1.25"", ""n"": 67}, {""answer_norm"": ""125"", ""n"": 5}, {""answer_norm"": "".605"", ""n"": 1}, {""answer_norm"": ""012.5"", ""n"": 1}]",validation,
46285,PRABTTMK,1,Fill-in-the-blank(s),Numeric,Evaluate the expression when x is 4 and y is 6. ( 6 - x ) 3 + y,Evaluate the expression when x is 4 and y is 6. ((6 - x))^3 + y,14,equation_algebra,6.EE.A.1,Write & Evaluate Numerical Expressions with Exponents,109,106,85,109,0.1926605504587156,0.2660550458715596,0.7064220183486238,"[{""answer_norm"": ""14"", ""n"": 84}, {""answer_norm"": ""64"", ""n"": 8}, {""answer_norm"": ""70"", ""n"": 4}, {""answer_norm"": ""16"", ""n"": 2}, {""answer_norm"": ""8"", ""n"": 2}]",validation,
47104,PRABPKDE,1,Fill-in-the-blank(s),Algebraic Expression,"Tyler ate x fruit snacks, and Han ate 3 4 less than that. Write an equation to represent the relationship between the number Tyler ate ( x ) and the number Han ate ( y ). y =","Tyler ate x fruit snacks, and Han ate 3 / 4 less than that. Write an equation to represent the relationship between the number Tyler ate (x) and the number Han ate (y). y =",1/4x,ratio_percent,7.RP.A.2c,Represent Proportional Relationships with Equations,198,197,194,198,0.0202020202020202,0.0,0.25,"[{""answer_norm"": ""y = 3 4 x"", ""n"": 10}, {""answer_norm"": ""y = x - 3 4"", ""n"": 6}, {""answer_norm"": ""y=3/4x"", ""n"": 5}, {""answer_norm"": ""x = 3 4 y"", ""n"": 4}, {""answer_norm"": ""x=3/4y"", ""n"": 4}]",test,
47181,PRABP94X,1,Fill-in-the-blank(s),Algebraic Expression,"Mai skated x miles, and Clare skated 3 5 farther than that. Write an equation to represent the relationship between distance Mai skated ( x ) and the distance Clare skated ( y ). y =","Mai skated x miles, and Clare skated 3 / 5 farther than that. Write an equation to represent the relationship between distance Mai skated (x) and the distance Clare skated (y). y =","8/5x, 8x/5",ratio_percent,7.RP.A.2c,Represent Proportional Relationships with Equations,194,193,191,194,0.0154639175257731,0.0,0.375,"[{""answer_norm"": ""y = 3 5 x"", ""n"": 14}, {""answer_norm"": ""x=3/5y"", ""n"": 6}, {""answer_norm"": ""y = x + 3 5"", ""n"": 5}, {""answer_norm"": ""idk"", ""n"": 4}, {""answer_norm"": ""x < y"", ""n"": 4}]",model_dev,
47523,PRABFK8X,1,Fill-in-the-blank(s),Numeric,"There are 20 pennies in a jar. If 16% of the coins in the jar are pennies, how many coins are there in the jar? coins","There are 20 pennies in a jar. If 16% of the coins in the jar are pennies, how many coins are there in the jar? coins",125,ratio_percent,6.RP.A.3c,Solve Problems Involving Percents,369,363,280,369,0.2411924119241192,0.032520325203252,0.5799457994579946,"[{""answer_norm"": ""125"", ""n"": 242}, {""answer_norm"": ""3.2"", ""n"": 20}, {""answer_norm"": ""20"", ""n"": 11}, {""answer_norm"": ""80"", ""n"": 11}, {""answer_norm"": ""1.25"", ""n"": 4}]",test,
47808,PSBJ8E,3,Fill-in-the-blank(s),Numeric,The amount of water (in liters) in tank 1 after t minutes is 30 t + 25 . The amount of water (in liters) in tank 2 after t minutes is - 20 t + 1000 . Find the time when the amount of water will be equal. minutes,The amount of water (in liters) in tank 1 after t minutes is 30 t + 25. The amount of water (in liters) in tank 2 after t minutes is - 20 t + 1000. Find the time when the amount of water will be equal. minutes,19.5,equation_algebra,8.EE.C.8c,Solve Systems of Linear Equations Word Problems,23,22,19,23,0.1739130434782608,0.0869565217391304,0.782608695652174,"[{""answer_norm"": ""19.5"", ""n"": 20}, {""answer_norm"": ""16"", ""n"": 1}, {""answer_norm"": ""19"", ""n"": 1}, {""answer_norm"": ""675"", ""n"": 1}]",model_dev,
47990,PSBJ95,1,Fill-in-the-blank(s),Numeric,What is the smallest number of faces a polyhedron can possibly have? faces,What is the smallest number of faces a polyhedron can possibly have? faces,4,geometry_measurement,6.G.A.4,Represent 3D Figures Using Nets to Find Surface Area,15,15,13,15,0.1333333333333333,0.0,0.6,"[{""answer_norm"": ""4"", ""n"": 9}, {""answer_norm"": ""3"", ""n"": 3}, {""answer_norm"": ""1"", ""n"": 1}, {""answer_norm"": ""5"", ""n"": 1}, {""answer_norm"": ""6"", ""n"": 1}]",model_dev,
48123,PRABGZFX,1,Fill-in-the-blank(s),Numeric,A square has side length 7 in. What is its area? square inches,A square has side length 7 in. What is its area? square inches,49,equation_algebra,6.EE.A.1,Write & Evaluate Numerical Expressions with Exponents,38,38,24,38,0.3684210526315789,0.0526315789473684,0.6052631578947368,"[{""answer_norm"": ""49"", ""n"": 26}, {""answer_norm"": ""28"", ""n"": 4}, {""answer_norm"": ""14"", ""n"": 2}, {""answer_norm"": ""21"", ""n"": 1}, {""answer_norm"": ""3"", ""n"": 1}]",model_dev,
48302,PRABGZFY,1,Fill-in-the-blank(s),Numeric,The area of a square is 64 sq cm. What is its side length? centimeters,The area of a square is 64 sq cm. What is its side length? centimeters,8,equation_algebra,6.EE.A.1,Write & Evaluate Numerical Expressions with Exponents,37,37,27,37,0.2702702702702703,0.081081081081081,0.6486486486486487,"[{""answer_norm"": ""8"", ""n"": 28}, {""answer_norm"": ""12.8"", ""n"": 1}, {""answer_norm"": ""14"", ""n"": 1}, {""answer_norm"": ""16"", ""n"": 1}, {""answer_norm"": ""2"", ""n"": 1}]",model_dev,
48374,PRABQMPN,1,Fill-in-the-blank(s),Numeric,Diego had $21.32 and gave $9.50 to Elena. How much did he have left? $,Diego had $21.32 and gave $9.50 to Elena. How much did he have left? $,11.82,ratio_percent,5.NBT.B.7,Compute Decimal Problems Involving All 4 Operations,34,34,32,34,0.0588235294117647,0.0,0.7058823529411765,"[{""answer_norm"": ""11.82"", ""n"": 25}, {""answer_norm"": ""30.82"", ""n"": 6}, {""answer_norm"": ""11.88"", ""n"": 1}, {""answer_norm"": ""122.50"", ""n"": 1}, {""answer_norm"": ""63"", ""n"": 1}]",validation,
48585,PRABGZF3,1,Fill-in-the-blank(s),Numeric,A cube has side length of 4 cm. What is its volume? cubic cm,A cube has side length of 4 cm. What is its volume? cubic cm,64,geometry_measurement,5.MD.C.5a,Find the Volume of a Rectangular Prism Without a Formula,40,40,23,40,0.375,0.225,0.4,"[{""answer_norm"": ""64"", ""n"": 18}, {""answer_norm"": ""16"", ""n"": 11}, {""answer_norm"": ""4"", ""n"": 4}, {""answer_norm"": ""12"", ""n"": 3}, {""answer_norm"": ""180"", ""n"": 1}]",model_dev,
48612,PSBKEG,2,Fill-in-the-blank(s),Numeric,What value of d makes the equation true? 12 + d = - 4 . 8 d =,What value of d makes the equation true? 12 + d = - 4.8 d =,-16.8,ratio_percent,7.NS.A.3 | 7.EE.B.4a,Solve Applied Problems Involving All Operations of Rational Numbers | Solve 2-Step Equations,113,112,73,113,0.3451327433628318,0.0088495575221238,0.495575221238938,"[{""answer_norm"": ""-16.8"", ""n"": 71}, {""answer_norm"": ""16.8"", ""n"": 19}, {""answer_norm"": ""-7.2"", ""n"": 8}, {""answer_norm"": ""12"", ""n"": 2}, {""answer_norm"": ""7.2"", ""n"": 2}]",test,
48762,PRABGZF4,1,Fill-in-the-blank(s),Numeric,A cube has side length of 10 inches. What is its volume? cubic inches,A cube has side length of 10 inches. What is its volume? cubic inches,"1,000",geometry_measurement,5.MD.C.5b,Find the Volume of a Rectangular Prism With a Formula,38,38,26,38,0.2631578947368421,0.2631578947368421,0.5263157894736842,"[{""answer_norm"": ""1000"", ""n"": 15}, {""answer_norm"": ""1,000"", ""n"": 7}, {""answer_norm"": ""100"", ""n"": 4}, {""answer_norm"": ""30"", ""n"": 3}, {""answer_norm"": ""40"", ""n"": 3}]",model_dev,
48838,PSBKFE,2,Fill-in-the-blank(s),Numeric,"Noah raised $54 to support the animal shelter, which is 60% of his fundraising goal. What is Noah’s fundraising goal? $","Noah raised $54 to support the animal shelter, which is 60% of his fundraising goal. What is Noah’s fundraising goal? $",90,equation_algebra,6.EE.B.7,Write & Solve 1-Step Equations,363,344,264,363,0.2424242424242424,0.1487603305785124,0.6446280991735537,"[{""answer_norm"": ""90"", ""n"": 264}, {""answer_norm"": ""32.4"", ""n"": 18}, {""answer_norm"": ""75.6"", ""n"": 6}, {""answer_norm"": ""0.9"", ""n"": 5}, {""answer_norm"": ""54"", ""n"": 4}]",model_dev,
48967,PRABGZF5,1,Fill-in-the-blank(s),Algebraic Expression,A cube has side length of s units. What is its volume? cubic units,A cube has side length of s units. What is its volume? cubic units,sss,equation_algebra,5.MD.C.5a,Find the Volume of a Rectangular Prism Without a Formula,34,34,19,34,0.4411764705882353,0.2058823529411764,0.4705882352941176,"[{""answer_norm"": ""s^3"", ""n"": 16}, {""answer_norm"": ""s*s*s"", ""n"": 12}, {""answer_norm"": ""5^s"", ""n"": 1}, {""answer_norm"": ""s"", ""n"": 1}, {""answer_norm"": ""s*s*ss"", ""n"": 1}]",model_dev,
49232,PSBKG8,4,Fill-in-the-blank(s),Numeric,What value makes sense for the slope of the line that represents the amounts on Han’s fare card in July?,What value makes sense for the slope of the line that represents the amounts on Han’s fare card in July?,0,functions_graphs,8.EE.B.6,Find Slope of a Line using Similar Triangles,37,37,33,37,0.1081081081081081,0.054054054054054,0.8648648648648649,"[{""answer_norm"": ""0"", ""n"": 33}, {""answer_norm"": ""0/5"", ""n"": 1}, {""answer_norm"": ""2.5"", ""n"": 1}, {""answer_norm"": ""20"", ""n"": 1}, {""answer_norm"": ""8"", ""n"": 1}]",model_dev,
50795,PSBKVV,1,Fill-in-the-blank(s),Numeric,The price of a pair of earrings is $22 but Priya buys them on sale for $13.20. By how much was the price discounted? $,The price of a pair of earrings is $22 but Priya buys them on sale for $13.20. By how much was the price discounted? $,8.8,ratio_percent,7.RP.A.3,Use Proportional Relationships to Solve Ratio & Percent Problems,1067,1061,783,1067,0.2614807872539831,0.0337394564198687,0.5782567947516402,"[{""answer_norm"": ""8.80"", ""n"": 588}, {""answer_norm"": ""8.8"", ""n"": 151}, {""answer_norm"": ""40"", ""n"": 133}, {""answer_norm"": ""60"", ""n"": 38}, {""answer_norm"": ""6"", ""n"": 9}]",test,
51822,PRABH67F,1,Fill-in-the-blank(s),Numeric,Instructions to care for a plant say to water it with 3 4 cup of water every day. The plant has been getting 25% too much water. How much water has the plant been getting? cup(s) of water,Instructions to care for a plant say to water it with 3 / 4 cup of water every day. The plant has been getting 25% too much water. How much water has the plant been getting? cup(s) of water,15/16,ratio_percent,7.RP.A.3,Use Proportional Relationships to Solve Ratio & Percent Problems,97,93,49,97,0.4948453608247423,0.3092783505154639,0.3298969072164948,"[{""answer_norm"": ""15/16"", ""n"": 35}, {""answer_norm"": ""1"", ""n"": 10}, {""answer_norm"": ""0.9375"", ""n"": 8}, {""answer_norm"": ""15/4"", ""n"": 5}, {""answer_norm"": ""4/4"", ""n"": 5}]",model_dev,
51938,PRABH67G,1,Fill-in-the-blank(s),Numeric,The pressure on a bicycle tire is 63 psi. This is 5% higher than what the manual says is the correct pressure. What is the correct pressure? psi,The pressure on a bicycle tire is 63 psi. This is 5% higher than what the manual says is the correct pressure. What is the correct pressure? psi,60,ratio_percent,7.RP.A.3,Use Proportional Relationships to Solve Ratio & Percent Problems,103,99,59,103,0.4271844660194174,0.2621359223300971,0.4368932038834951,"[{""answer_norm"": ""60"", ""n"": 63}, {""answer_norm"": ""59.85"", ""n"": 15}, {""answer_norm"": ""3.15"", ""n"": 4}, {""answer_norm"": ""1.05"", ""n"": 2}, {""answer_norm"": ""31.5"", ""n"": 2}]",model_dev,
52062,PRABH67H,1,Fill-in-the-blank(s),Numeric,"The crowd at a sporting event is estimated to be 3,000 people. The exact attendance is 2,486 people. What is the percent error ? %. Round to the nearest whole percent.","The crowd at a sporting event is estimated to be 3,000 people. The exact attendance is 2,486 people. What is the percent error? %. Round to the nearest whole percent.",21,ratio_percent,7.RP.A.3,Use Proportional Relationships to Solve Ratio & Percent Problems,92,84,25,92,0.7282608695652174,0.4891304347826087,0.2065217391304347,"[{""answer_norm"": ""0.21"", ""n"": 33}, {""answer_norm"": ""0.56"", ""n"": 11}, {""answer_norm"": ""0.6"", ""n"": 9}, {""answer_norm"": "".21"", ""n"": 4}, {""answer_norm"": ""14"", ""n"": 4}]",test,
52069,PSBKZ4,1,Fill-in-the-blank(s),Numeric,"A right triangle has sides of length 3, 4, and x . Find x if it is the hypotenuse. x =","A right triangle has sides of length 3, 4, and x. Find x if it is the hypotenuse. x =",5,geometry_measurement,8.G.B.7,Apply the Pythagorean Theorem to 2D & 3D FIgures,262,260,192,262,0.2442748091603053,0.148854961832061,0.648854961832061,"[{""answer_norm"": ""5"", ""n"": 209}, {""answer_norm"": ""25"", ""n"": 20}, {""answer_norm"": ""7"", ""n"": 8}, {""answer_norm"": ""4"", ""n"": 3}, {""answer_norm"": ""12"", ""n"": 2}]",model_dev,
53735,PSBMBT,2,Fill-in-the-blank(s),Numeric,Use any method to find the value for x that makes the equation true. x =,Use any method to find the value for x that makes the equation true. x =,32,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,93,92,74,93,0.2043010752688172,0.032258064516129,0.7096774193548387,"[{""answer_norm"": ""32"", ""n"": 76}, {""answer_norm"": ""0"", ""n"": 2}, {""answer_norm"": ""114"", ""n"": 2}, {""answer_norm"": ""36"", ""n"": 2}, {""answer_norm"": ""96"", ""n"": 2}]",model_dev,
54008,PSBMBT,4,Fill-in-the-blank(s),Numeric,Use any method to find the value for y that makes the equation true. y =,Use any method to find the value for y that makes the equation true. y =,20,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,92,91,68,92,0.2608695652173913,0.0652173913043478,0.6521739130434783,"[{""answer_norm"": ""20"", ""n"": 70}, {""answer_norm"": ""32"", ""n"": 5}, {""answer_norm"": ""14"", ""n"": 2}, {""answer_norm"": ""38"", ""n"": 2}, {""answer_norm"": ""60"", ""n"": 2}]",model_dev,
